"symbol","resolution","timestamp_utc","volume"
"BHL","1m","2026-04-15T05:55:58.0000000Z","2583"
"BHL","1m","2026-04-15T05:56:52.0000000Z","800"
"BHL","1m","2026-04-15T05:57:56.0000000Z","500"
"BHL","1m","2026-04-15T05:58:46.0000000Z","1110"
"BHL","1m","2026-04-15T05:59:37.0000000Z","636"
"BHL","1m","2026-04-15T06:00:48.0000000Z","1884"
"BHL","1m","2026-04-15T06:01:31.0000000Z","550"
"BHL","1m","2026-04-15T06:02:54.0000000Z","1889"
"BHL","1m","2026-04-15T06:03:55.0000000Z","1951"
"BHL","1m","2026-04-15T06:04:11.0000000Z","2225"
"BHL","1m","2026-04-15T06:05:45.0000000Z","2735"
"BHL","1m","2026-04-15T06:06:48.0000000Z","1015"
"BHL","1m","2026-04-15T06:08:45.0000000Z","2387"
"BHL","1m","2026-04-15T06:09:51.0000000Z","18025"
"BHL","1m","2026-04-15T06:10:50.0000000Z","9185"
"BHL","1m","2026-04-15T06:11:54.0000000Z","7454"
"BHL","1m","2026-04-15T06:12:53.0000000Z","11200"
"BHL","1m","2026-04-15T06:13:50.0000000Z","11907"
"BHL","1m","2026-04-15T06:14:58.0000000Z","4309"
"BHL","1m","2026-04-15T06:15:38.0000000Z","3354"
"BHL","1m","2026-04-15T06:16:57.0000000Z","4300"
"BHL","1m","2026-04-15T06:17:58.0000000Z","4801"
"BHL","1m","2026-04-15T06:18:59.0000000Z","1218"
"BHL","1m","2026-04-15T06:19:21.0000000Z","4375"
"BHL","1m","2026-04-15T06:20:41.0000000Z","865"
"BHL","1m","2026-04-15T06:21:58.0000000Z","630"
"BHL","1m","2026-04-15T06:22:23.0000000Z","1201"
"BHL","1m","2026-04-15T06:23:51.0000000Z","4029"
"BHL","1m","2026-04-15T06:24:49.0000000Z","100"
"BHL","1m","2026-04-15T06:25:52.0000000Z","3259"
"BHL","1m","2026-04-15T06:26:51.0000000Z","2380"
"BHL","1m","2026-04-15T06:27:51.0000000Z","4910"
"BHL","1m","2026-04-15T06:28:38.0000000Z","810"
"BHL","1m","2026-04-15T06:29:57.0000000Z","1595"
"BHL","1m","2026-04-15T06:30:52.0000000Z","1012"
"BHL","1m","2026-04-15T06:31:40.0000000Z","350"
"BHL","1m","2026-04-15T06:32:35.0000000Z","2870"
"BHL","1m","2026-04-15T06:33:52.0000000Z","1921"
"BHL","1m","2026-04-15T06:34:41.0000000Z","2149"
"BHL","1m","2026-04-15T06:35:49.0000000Z","5500"
"BHL","1m","2026-04-15T06:36:52.0000000Z","1000"
"BHL","1m","2026-04-15T06:37:57.0000000Z","4020"
"BHL","1m","2026-04-15T06:38:58.0000000Z","14652"
"BHL","1m","2026-04-15T06:39:42.0000000Z","9189"
"BHL","1m","2026-04-15T06:40:41.0000000Z","1304"
"BHL","1m","2026-04-15T06:41:32.0000000Z","1861"
"BHL","1m","2026-04-15T06:42:33.0000000Z","2936"
"BHL","1m","2026-04-15T06:43:38.0000000Z","1510"
"BHL","1m","2026-04-15T06:44:59.0000000Z","5667"
"BHL","1m","2026-04-15T06:45:53.0000000Z","220"
"BHL","1m","2026-04-15T06:46:39.0000000Z","5450"
"BHL","1m","2026-04-15T06:47:57.0000000Z","1363"
"BHL","1m","2026-04-15T06:48:44.0000000Z","9906"
"BHL","1m","2026-04-15T06:49:43.0000000Z","100"
"BHL","1m","2026-04-15T06:51:14.0000000Z","50"
"BHL","1m","2026-04-15T06:52:54.0000000Z","3845"
"BHL","1m","2026-04-15T06:53:43.0000000Z","804"
"BHL","1m","2026-04-15T06:54:50.0000000Z","350"
"BHL","1m","2026-04-15T06:55:43.0000000Z","15877"
"BHL","1m","2026-04-15T06:56:51.0000000Z","3805"
"BHL","1m","2026-04-15T06:57:59.0000000Z","1080"
"BHL","1m","2026-04-15T06:58:56.0000000Z","1020"
"BHL","1m","2026-04-15T06:59:58.0000000Z","792"
"BHL","1m","2026-04-15T07:00:51.0000000Z","4778"
"BHL","1m","2026-04-15T07:01:46.0000000Z","4190"
"BHL","1m","2026-04-15T07:03:56.0000000Z","3125"
"BHL","1m","2026-04-15T07:04:18.0000000Z","520"
"BHL","1m","2026-04-15T07:05:35.0000000Z","230"
"BHL","1m","2026-04-15T07:06:38.0000000Z","1910"
"BHL","1m","2026-04-15T07:07:31.0000000Z","428"
"BHL","1m","2026-04-15T07:08:52.0000000Z","722"
"BHL","1m","2026-04-15T07:09:36.0000000Z","0"
"BHL","1m","2026-04-15T07:10:56.0000000Z","2670"
"BHL","1m","2026-04-15T07:11:29.0000000Z","685"
"BHL","1m","2026-04-15T07:13:57.0000000Z","44"
"BHL","1m","2026-04-15T07:14:33.0000000Z","628"
"BHL","1m","2026-04-15T07:15:38.0000000Z","4060"
"BHL","1m","2026-04-15T07:16:56.0000000Z","0"
"BHL","1m","2026-04-15T07:17:38.0000000Z","2400"
"BHL","1m","2026-04-15T07:19:44.0000000Z","355"
"BHL","1m","2026-04-15T07:20:56.0000000Z","80"
"BHL","1m","2026-04-15T07:21:01.0000000Z","10"
"BHL","1m","2026-04-15T07:22:02.0000000Z","65"
"BHL","1m","2026-04-15T07:23:24.0000000Z","165"
"BHL","1m","2026-04-15T07:24:43.0000000Z","71"
"BHL","1m","2026-04-15T07:25:03.0000000Z","530"
"BHL","1m","2026-04-15T07:26:38.0000000Z","500"
"BHL","1m","2026-04-15T07:27:41.0000000Z","310"
"BHL","1m","2026-04-15T07:28:33.0000000Z","612"
"BHL","1m","2026-04-15T07:29:58.0000000Z","2000"
"BHL","1m","2026-04-15T07:30:45.0000000Z","1200"
"BHL","1m","2026-04-15T07:31:35.0000000Z","261"
"BHL","1m","2026-04-15T07:32:57.0000000Z","2013"
"BHL","1m","2026-04-15T07:33:03.0000000Z","2010"
"BHL","1m","2026-04-15T07:34:21.0000000Z","110"
"BHL","1m","2026-04-15T07:35:44.0000000Z","300"
"BHL","1m","2026-04-15T07:36:35.0000000Z","80"
"BHL","1m","2026-04-15T07:37:59.0000000Z","10"
"BHL","1m","2026-04-15T07:38:41.0000000Z","400"
"BHL","1m","2026-04-15T07:39:16.0000000Z","40"
"BHL","1m","2026-04-15T07:40:39.0000000Z","20"
"BHL","1m","2026-04-15T07:41:24.0000000Z","616"
"BHL","1m","2026-04-15T07:42:52.0000000Z","270"
"BHL","1m","2026-04-15T07:43:56.0000000Z","20"
"BHL","1m","2026-04-15T07:44:57.0000000Z","2769"
"BHL","1m","2026-04-15T07:45:15.0000000Z","3785"
"BHL","1m","2026-04-15T07:46:49.0000000Z","438"
"BHL","1m","2026-04-15T07:47:47.0000000Z","561"
"BHL","1m","2026-04-15T07:48:49.0000000Z","270"
"BHL","1m","2026-04-15T07:49:56.0000000Z","267"
"BHL","1m","2026-04-15T07:50:25.0000000Z","1949"
"BHL","1m","2026-04-15T07:51:55.0000000Z","60"
"BHL","1m","2026-04-15T07:52:35.0000000Z","1055"
"BHL","1m","2026-04-15T07:53:41.0000000Z","150"
"BHL","1m","2026-04-15T07:54:49.0000000Z","675"
"BHL","1m","2026-04-15T07:55:46.0000000Z","4310"
"BHL","1m","2026-04-15T07:56:12.0000000Z","500"
"BHL","1m","2026-04-15T07:57:35.0000000Z","75"
"BHL","1m","2026-04-15T07:58:52.0000000Z","1565"
"BHL","1m","2026-04-15T07:59:46.0000000Z","3515"
"BHL","1m","2026-04-15T08:00:53.0000000Z","4810"
"BHL","1m","2026-04-15T08:01:37.0000000Z","4855"
"BHL","1m","2026-04-15T08:02:43.0000000Z","3000"
"BHL","1m","2026-04-15T08:03:19.0000000Z","64"
"BHL","1m","2026-04-15T08:04:59.0000000Z","2400"
"BHL","1m","2026-04-15T08:05:41.0000000Z","3736"
"BHL","1m","2026-04-15T08:06:27.0000000Z","800"
"BHL","1m","2026-04-15T08:07:01.0000000Z","260"
"BHL","1m","2026-04-15T08:08:15.0000000Z","600"
"BHL","1m","2026-04-15T08:09:03.0000000Z","0"
"BHL","1m","2026-04-15T08:10:43.0000000Z","282"
"BHL","1m","2026-04-15T08:12:55.0000000Z","0"
"BHL","1m","2026-04-15T08:13:28.0000000Z","0"
"BHL","1m","2026-04-15T08:14:59.0000000Z","700"
"BHL","1m","2026-04-15T08:15:43.0000000Z","1505"
"BHL","1m","2026-04-15T08:16:02.0000000Z","100"
"BHL","1m","2026-04-15T08:17:47.0000000Z","567"
"BHL","1m","2026-04-15T08:18:46.0000000Z","582"
"BHL","1m","2026-04-15T08:19:10.0000000Z","718"
"BHL","1m","2026-04-15T08:20:51.0000000Z","725"
"BHL","1m","2026-04-15T08:21:17.0000000Z","140"
"BHL","1m","2026-04-15T08:22:36.0000000Z","180"
"BHL","1m","2026-04-15T08:23:32.0000000Z","0"
"BHL","1m","2026-04-15T08:24:46.0000000Z","62"
"BHL","1m","2026-04-15T08:26:46.0000000Z","234"
"BHL","1m","2026-04-15T08:28:40.0000000Z","20"
"BHL","1m","2026-04-15T08:29:50.0000000Z","16218"
"BHL","1m","2026-04-15T08:30:28.0000000Z","20"
"BHL","1m","2026-04-15T08:31:58.0000000Z","620"
"BHL","1m","2026-04-15T08:32:23.0000000Z","85"
"BHL","1m","2026-04-15T08:33:51.0000000Z","1385"
"BHL","1m","2026-04-15T08:34:57.0000000Z","1034"
"BHL","1m","2026-04-15T08:35:21.0000000Z","876"
"BHL","1m","2026-04-15T08:36:55.0000000Z","6171"
"BHL","1m","2026-04-15T08:37:56.0000000Z","10075"
"BHL","1m","2026-04-15T08:38:47.0000000Z","4025"
"BHL","1m","2026-04-15T08:39:53.0000000Z","1560"
"BHL","1m","2026-04-15T08:40:09.0000000Z","700"
"BHL","1m","2026-04-15T08:41:56.0000000Z","2113"
"BHL","1m","2026-04-15T08:43:47.0000000Z","300"
"BHL","1m","2026-04-15T08:44:36.0000000Z","6481"
"BHL","1m","2026-04-15T08:45:45.0000000Z","11209"
"BHL","1m","2026-04-15T08:46:54.0000000Z","4482"
"BHL","1m","2026-04-15T08:47:47.0000000Z","41"
"BHL","1m","2026-04-15T08:48:27.0000000Z","3000"
"BHL","1m","2026-04-15T08:49:58.0000000Z","5210"
"BHL","1m","2026-04-15T08:50:55.0000000Z","300"
"BHL","1m","2026-04-15T08:51:45.0000000Z","6229"
"BHL","1m","2026-04-15T08:52:58.0000000Z","380"
"BHL","1m","2026-04-15T08:53:23.0000000Z","690"
"BHL","1m","2026-04-15T08:54:54.0000000Z","4165"
"BHL","1m","2026-04-15T08:55:43.0000000Z","400"
"BHL","1m","2026-04-15T08:56:56.0000000Z","1841"
"BHL","1m","2026-04-15T08:57:59.0000000Z","1035"
"BHL","1m","2026-04-15T08:58:50.0000000Z","100"
"BHL","1m","2026-04-15T08:59:50.0000000Z","11631"
"BHL","1m","2026-04-15T09:00:58.0000000Z","4574"
"BHL","1m","2026-04-15T09:01:57.0000000Z","10020"
"BHL","1m","2026-04-15T09:02:12.0000000Z","100"
"BHL","1m","2026-04-15T09:03:52.0000000Z","1045"
"BHL","1m","2026-04-15T09:04:13.0000000Z","510"
"BHL","1m","2026-04-15T09:05:34.0000000Z","1300"
"BHL","1m","2026-04-15T09:06:59.0000000Z","2800"
"BHL","1m","2026-04-15T09:07:52.0000000Z","2643"
"BHL","1m","2026-04-15T09:08:14.0000000Z","751"
"BHL","1m","2026-04-15T09:09:32.0000000Z","150"
"BHL","1m","2026-04-15T09:10:52.0000000Z","790"
"BHL","1m","2026-04-15T09:11:54.0000000Z","14075"
"BHL","1m","2026-04-15T09:12:53.0000000Z","3711"
"BHL","1m","2026-04-15T09:13:58.0000000Z","5187"
"BHL","1m","2026-04-15T09:14:59.0000000Z","5484"
"BHL","1m","2026-04-16T05:16:25.0000000Z","20"
"BHL","1m","2026-04-16T05:18:39.0000000Z","510"
"BHL","1m","2026-04-16T05:19:45.0000000Z","160"
"BHL","1m","2026-04-16T05:20:47.0000000Z","20"
"BHL","1m","2026-04-16T05:21:35.0000000Z","895"
"BHL","1m","2026-04-16T05:22:31.0000000Z","1936"
"BHL","1m","2026-04-16T05:23:47.0000000Z","8318"
"BHL","1m","2026-04-16T05:24:39.0000000Z","2004"
"BHL","1m","2026-04-16T05:25:52.0000000Z","5331"
"BHL","1m","2026-04-16T05:26:44.0000000Z","2524"
"BHL","1m","2026-04-16T05:27:51.0000000Z","4176"
"BHL","1m","2026-04-16T05:28:43.0000000Z","560"
"BHL","1m","2026-04-16T05:29:34.0000000Z","990"
"BHL","1m","2026-04-16T05:30:34.0000000Z","300"
"BHL","1m","2026-04-16T05:31:57.0000000Z","797"
"BHL","1m","2026-04-16T05:32:32.0000000Z","1500"
"BHL","1m","2026-04-16T05:33:02.0000000Z","500"
"BHL","1m","2026-04-16T05:34:52.0000000Z","100"
"BHL","1m","2026-04-16T05:35:13.0000000Z","7500"
"BHL","1m","2026-04-16T05:36:22.0000000Z","2040"
"BHL","1m","2026-04-16T05:37:40.0000000Z","1550"
"BHL","1m","2026-04-16T05:39:23.0000000Z","1000"
"BHL","1m","2026-04-16T05:40:54.0000000Z","228"
"BHL","1m","2026-04-16T05:41:47.0000000Z","4652"
"BHL","1m","2026-04-16T05:42:50.0000000Z","3754"
"BHL","1m","2026-04-16T05:43:52.0000000Z","4025"
"BHL","1m","2026-04-16T05:44:07.0000000Z","110"
"BHL","1m","2026-04-16T05:45:55.0000000Z","2174"
"BHL","1m","2026-04-16T05:46:22.0000000Z","1017"
"BHL","1m","2026-04-16T05:47:35.0000000Z","1330"
"BHL","1m","2026-04-16T05:48:38.0000000Z","386"
"BHL","1m","2026-04-16T05:50:23.0000000Z","60"
"BHL","1m","2026-04-16T05:51:56.0000000Z","4856"
"BHL","1m","2026-04-16T05:52:52.0000000Z","210"
"BHL","1m","2026-04-16T05:53:53.0000000Z","1070"
"BHL","1m","2026-04-16T05:54:45.0000000Z","4535"
"BHL","1m","2026-04-16T05:55:00.0000000Z","0"
"BHL","1m","2026-04-16T05:56:22.0000000Z","1493"
"BHL","1m","2026-04-16T05:57:52.0000000Z","10"
"BHL","1m","2026-04-16T05:58:38.0000000Z","86"
"BHL","1m","2026-04-16T05:59:39.0000000Z","10"
"BHL","1m","2026-04-16T06:00:57.0000000Z","521"
"BHL","1m","2026-04-16T06:01:53.0000000Z","2000"
"BHL","1m","2026-04-16T06:02:58.0000000Z","60"
"BHL","1m","2026-04-16T06:03:54.0000000Z","590"
"BHL","1m","2026-04-16T06:04:51.0000000Z","78"
"BHL","1m","2026-04-16T06:05:58.0000000Z","1481"
"BHL","1m","2026-04-16T06:06:53.0000000Z","200"
"BHL","1m","2026-04-16T06:07:03.0000000Z","620"
"BHL","1m","2026-04-16T06:08:58.0000000Z","3600"
"BHL","1m","2026-04-16T06:09:44.0000000Z","339"
"BHL","1m","2026-04-16T06:10:30.0000000Z","422"
"BHL","1m","2026-04-16T06:11:58.0000000Z","1339"
"BHL","1m","2026-04-16T06:12:37.0000000Z","415"
"BHL","1m","2026-04-16T06:13:55.0000000Z","2500"
"BHL","1m","2026-04-16T06:14:14.0000000Z","427"
"BHL","1m","2026-04-16T06:15:14.0000000Z","400"
"BHL","1m","2026-04-16T06:16:36.0000000Z","644"
"BHL","1m","2026-04-16T06:17:37.0000000Z","3320"
"BHL","1m","2026-04-16T06:20:49.0000000Z","2071"
"BHL","1m","2026-04-16T06:22:45.0000000Z","1000"
"BHL","1m","2026-04-16T06:23:46.0000000Z","0"
"BHL","1m","2026-04-16T06:24:55.0000000Z","3589"
"BHL","1m","2026-04-16T06:25:58.0000000Z","3290"
"BHL","1m","2026-04-16T06:26:35.0000000Z","1300"
"BHL","1m","2026-04-16T06:27:38.0000000Z","0"
"BHL","1m","2026-04-16T06:29:51.0000000Z","310"
"BHL","1m","2026-04-16T06:32:42.0000000Z","215"
"BHL","1m","2026-04-16T06:33:42.0000000Z","326"
"BHL","1m","2026-04-16T06:34:15.0000000Z","750"
"BHL","1m","2026-04-16T06:35:40.0000000Z","500"
"BHL","1m","2026-04-16T06:36:03.0000000Z","200"
"BHL","1m","2026-04-16T06:37:35.0000000Z","600"
"BHL","1m","2026-04-16T06:38:30.0000000Z","200"
"BHL","1m","2026-04-16T06:39:39.0000000Z","1000"
"BHL","1m","2026-04-16T06:40:53.0000000Z","4094"
"BHL","1m","2026-04-16T06:41:06.0000000Z","4880"
"BHL","1m","2026-04-16T06:42:36.0000000Z","255"
"BHL","1m","2026-04-16T06:43:59.0000000Z","0"
"BHL","1m","2026-04-16T06:45:14.0000000Z","544"
"BHL","1m","2026-04-16T06:47:00.0000000Z","100"
"BHL","1m","2026-04-16T06:48:32.0000000Z","57"
"BHL","1m","2026-04-16T06:49:49.0000000Z","223"
"BHL","1m","2026-04-16T06:50:51.0000000Z","806"
"BHL","1m","2026-04-16T06:51:47.0000000Z","100"
"BHL","1m","2026-04-16T06:52:59.0000000Z","1281"
"BHL","1m","2026-04-16T06:53:19.0000000Z","601"
"BHL","1m","2026-04-16T06:54:42.0000000Z","1653"
"BHL","1m","2026-04-16T06:55:43.0000000Z","2000"
"BHL","1m","2026-04-16T06:56:03.0000000Z","50"
"BHL","1m","2026-04-16T06:59:44.0000000Z","0"
"BHL","1m","2026-04-16T07:00:09.0000000Z","500"
"BHL","1m","2026-04-16T07:01:03.0000000Z","26"
"BHL","1m","2026-04-16T07:03:45.0000000Z","1210"
"BHL","1m","2026-04-16T07:04:50.0000000Z","0"
"BHL","1m","2026-04-16T07:05:54.0000000Z","240"
"BHL","1m","2026-04-16T07:07:04.0000000Z","200"
"BHL","1m","2026-04-16T07:08:02.0000000Z","10"
"BHL","1m","2026-04-16T07:10:32.0000000Z","10"
"BHL","1m","2026-04-16T07:11:56.0000000Z","645"
"BHL","1m","2026-04-16T07:12:03.0000000Z","22"
"BHL","1m","2026-04-16T07:13:19.0000000Z","21"
"BHL","1m","2026-04-16T07:14:51.0000000Z","1129"
"BHL","1m","2026-04-16T07:15:46.0000000Z","615"
"BHL","1m","2026-04-16T07:16:50.0000000Z","20"
"BHL","1m","2026-04-16T07:18:01.0000000Z","1860"
"BHL","1m","2026-04-16T07:21:53.0000000Z","2010"
"BHL","1m","2026-04-16T07:22:05.0000000Z","900"
"BHL","1m","2026-04-16T07:24:56.0000000Z","2100"
"BHL","1m","2026-04-16T07:25:53.0000000Z","7038"
"BHL","1m","2026-04-16T07:26:40.0000000Z","15710"
"BHL","1m","2026-04-16T07:27:50.0000000Z","175"
"BHL","1m","2026-04-16T07:29:58.0000000Z","15445"
"BHL","1m","2026-04-16T07:30:45.0000000Z","560"
"BHL","1m","2026-04-16T07:31:58.0000000Z","0"
"BHL","1m","2026-04-16T07:32:39.0000000Z","4284"
"BHL","1m","2026-04-16T07:33:43.0000000Z","300"
"BHL","1m","2026-04-16T07:34:44.0000000Z","5982"
"BHL","1m","2026-04-16T07:35:01.0000000Z","20"
"BHL","1m","2026-04-16T07:36:48.0000000Z","600"
"BHL","1m","2026-04-16T07:37:13.0000000Z","0"
"BHL","1m","2026-04-16T07:38:54.0000000Z","5863"
"BHL","1m","2026-04-16T07:39:49.0000000Z","2345"
"BHL","1m","2026-04-16T07:40:37.0000000Z","1217"
"BHL","1m","2026-04-16T07:41:48.0000000Z","4155"
"BHL","1m","2026-04-16T07:42:44.0000000Z","310"
"BHL","1m","2026-04-16T07:43:27.0000000Z","0"
"BHL","1m","2026-04-16T07:44:32.0000000Z","256"
"BHL","1m","2026-04-16T07:45:51.0000000Z","730"
"BHL","1m","2026-04-16T07:46:55.0000000Z","168"
"BHL","1m","2026-04-16T07:47:57.0000000Z","0"
"BHL","1m","2026-04-16T07:48:51.0000000Z","30823"
"BHL","1m","2026-04-16T07:49:52.0000000Z","634"
"BHL","1m","2026-04-16T07:50:57.0000000Z","4076"
"BHL","1m","2026-04-16T07:51:48.0000000Z","5000"
"BHL","1m","2026-04-16T07:52:50.0000000Z","4677"
"BHL","1m","2026-04-16T07:53:30.0000000Z","1300"
"BHL","1m","2026-04-16T07:54:36.0000000Z","3830"
"BHL","1m","2026-04-16T07:55:54.0000000Z","100"
"BHL","1m","2026-04-16T07:56:57.0000000Z","3592"
"BHL","1m","2026-04-16T07:58:42.0000000Z","2920"
"BHL","1m","2026-04-16T07:59:07.0000000Z","10"
"BHL","1m","2026-04-16T08:00:37.0000000Z","805"
"BHL","1m","2026-04-16T08:01:53.0000000Z","1250"
"BHL","1m","2026-04-16T08:03:43.0000000Z","400"
"BHL","1m","2026-04-16T08:04:39.0000000Z","279"
"BHL","1m","2026-04-16T08:05:54.0000000Z","5124"
"BHL","1m","2026-04-16T08:06:07.0000000Z","250"
"BHL","1m","2026-04-16T08:07:20.0000000Z","100"
"BHL","1m","2026-04-16T08:08:27.0000000Z","2700"
"BHL","1m","2026-04-16T08:10:47.0000000Z","270"
"BHL","1m","2026-04-16T08:12:52.0000000Z","10"
"BHL","1m","2026-04-16T08:14:56.0000000Z","0"
"BHL","1m","2026-04-16T08:15:57.0000000Z","11380"
"BHL","1m","2026-04-16T08:16:58.0000000Z","3999"
"BHL","1m","2026-04-16T08:18:04.0000000Z","10"
"BHL","1m","2026-04-16T08:19:27.0000000Z","0"
"BHL","1m","2026-04-16T08:20:52.0000000Z","12436"
"BHL","1m","2026-04-16T08:22:40.0000000Z","135"
"BHL","1m","2026-04-16T08:23:30.0000000Z","190"
"BHL","1m","2026-04-16T08:24:32.0000000Z","7360"
"BHL","1m","2026-04-16T08:25:06.0000000Z","1000"
"BHL","1m","2026-04-16T08:27:44.0000000Z","330"
"BHL","1m","2026-04-16T08:28:04.0000000Z","10"
"BHL","1m","2026-04-16T08:29:41.0000000Z","2450"
"BHL","1m","2026-04-16T08:30:38.0000000Z","150"
"BHL","1m","2026-04-16T08:31:55.0000000Z","1040"
"BHL","1m","2026-04-16T08:33:23.0000000Z","100"
"BHL","1m","2026-04-16T08:34:56.0000000Z","2200"
"BHL","1m","2026-04-16T08:35:50.0000000Z","2000"
"BHL","1m","2026-04-16T08:36:18.0000000Z","1560"
"BHL","1m","2026-04-16T08:37:05.0000000Z","240"
"BHL","1m","2026-04-16T08:38:33.0000000Z","1786"
"BHL","1m","2026-04-16T08:39:31.0000000Z","0"
"BHL","1m","2026-04-16T08:40:47.0000000Z","1074"
"BHL","1m","2026-04-16T08:41:43.0000000Z","1240"
"BHL","1m","2026-04-16T08:42:29.0000000Z","20"
"BHL","1m","2026-04-16T08:43:44.0000000Z","960"
"BHL","1m","2026-04-16T08:44:48.0000000Z","670"
"BHL","1m","2026-04-16T08:46:44.0000000Z","430"
"BHL","1m","2026-04-16T08:47:51.0000000Z","1789"
"BHL","1m","2026-04-16T08:48:27.0000000Z","240"
"BHL","1m","2026-04-16T08:49:17.0000000Z","90"
"BHL","1m","2026-04-16T08:50:54.0000000Z","1000"
"BHL","1m","2026-04-16T08:51:40.0000000Z","120"
"BHL","1m","2026-04-16T08:52:59.0000000Z","730"
"BHL","1m","2026-04-16T08:53:21.0000000Z","30"
"BHL","1m","2026-04-16T08:54:53.0000000Z","520"
"BHL","1m","2026-04-16T08:55:34.0000000Z","0"
"BHL","1m","2026-04-16T08:56:37.0000000Z","2848"
"BHL","1m","2026-04-16T08:57:46.0000000Z","150"
"BHL","1m","2026-04-16T08:58:50.0000000Z","500"
"BHL","1m","2026-04-16T08:59:10.0000000Z","385"
"BHL","1m","2026-04-16T09:00:43.0000000Z","1935"
"BHL","1m","2026-04-16T09:01:41.0000000Z","2337"
"BHL","1m","2026-04-16T09:02:48.0000000Z","350"
"BHL","1m","2026-04-16T09:03:32.0000000Z","1505"
"BHL","1m","2026-04-16T09:04:50.0000000Z","8984"
"BHL","1m","2026-04-16T09:05:49.0000000Z","1536"
"BHL","1m","2026-04-16T09:06:15.0000000Z","10"
"BHL","1m","2026-04-16T09:07:57.0000000Z","4172"
"BHL","1m","2026-04-16T09:08:52.0000000Z","8242"
"BHL","1m","2026-04-16T09:09:54.0000000Z","2100"
"BHL","1m","2026-04-16T09:10:55.0000000Z","1090"
"BHL","1m","2026-04-16T09:11:53.0000000Z","200"
"BHL","1m","2026-04-16T09:12:56.0000000Z","4772"
"BHL","1m","2026-04-16T09:13:50.0000000Z","502"
"BHL","1m","2026-04-16T09:14:59.0000000Z","9327"
"BHL","1m","2026-04-17T05:15:41.0000000Z","2600"
"BHL","1m","2026-04-17T05:16:32.0000000Z","150"
"BHL","1m","2026-04-17T05:17:51.0000000Z","1910"
"BHL","1m","2026-04-17T05:18:22.0000000Z","647"
"BHL","1m","2026-04-17T05:19:44.0000000Z","490"
"BHL","1m","2026-04-17T05:20:38.0000000Z","350"
"BHL","1m","2026-04-17T05:21:36.0000000Z","2536"
"BHL","1m","2026-04-17T05:22:58.0000000Z","1503"
"BHL","1m","2026-04-17T05:23:54.0000000Z","5878"
"BHL","1m","2026-04-17T05:24:49.0000000Z","4385"
"BHL","1m","2026-04-17T05:25:44.0000000Z","558"
"BHL","1m","2026-04-17T05:26:56.0000000Z","705"
"BHL","1m","2026-04-17T05:27:59.0000000Z","4540"
"BHL","1m","2026-04-17T05:28:43.0000000Z","2552"
"BHL","1m","2026-04-17T05:29:54.0000000Z","3510"
"BHL","1m","2026-04-17T05:30:41.0000000Z","1181"
"BHL","1m","2026-04-17T05:31:49.0000000Z","1150"
"BHL","1m","2026-04-17T05:32:51.0000000Z","1611"
"BHL","1m","2026-04-17T05:33:43.0000000Z","555"
"BHL","1m","2026-04-17T05:34:40.0000000Z","335"
"BHL","1m","2026-04-17T05:36:18.0000000Z","300"
"BHL","1m","2026-04-17T05:37:51.0000000Z","500"
"BHL","1m","2026-04-17T05:38:51.0000000Z","2730"
"BHL","1m","2026-04-17T05:39:28.0000000Z","1714"
"BHL","1m","2026-04-17T05:40:27.0000000Z","90"
"BHL","1m","2026-04-17T05:41:45.0000000Z","5921"
"BHL","1m","2026-04-17T05:42:38.0000000Z","2797"
"BHL","1m","2026-04-17T05:43:51.0000000Z","349"
"BHL","1m","2026-04-17T05:44:42.0000000Z","13653"
"BHL","1m","2026-04-17T05:45:14.0000000Z","2051"
"BHL","1m","2026-04-17T05:46:52.0000000Z","1155"
"BHL","1m","2026-04-17T05:47:01.0000000Z","500"
"BHL","1m","2026-04-17T05:48:48.0000000Z","435"
"BHL","1m","2026-04-17T05:49:48.0000000Z","650"
"BHL","1m","2026-04-17T05:50:57.0000000Z","210"
"BHL","1m","2026-04-17T05:51:59.0000000Z","3695"
"BHL","1m","2026-04-17T05:52:59.0000000Z","0"
"BHL","1m","2026-04-17T05:53:42.0000000Z","4996"
"BHL","1m","2026-04-17T05:54:56.0000000Z","1410"
"BHL","1m","2026-04-17T05:55:14.0000000Z","10"
"BHL","1m","2026-04-17T05:58:25.0000000Z","773"
"BHL","1m","2026-04-17T05:59:12.0000000Z","28"
"BHL","1m","2026-04-17T06:00:39.0000000Z","500"
"BHL","1m","2026-04-17T06:01:43.0000000Z","3783"
"BHL","1m","2026-04-17T06:02:31.0000000Z","1555"
"BHL","1m","2026-04-17T06:03:27.0000000Z","500"
"BHL","1m","2026-04-17T06:05:55.0000000Z","1610"
"BHL","1m","2026-04-17T06:08:54.0000000Z","550"
"BHL","1m","2026-04-17T06:09:33.0000000Z","655"
"BHL","1m","2026-04-17T06:10:39.0000000Z","559"
"BHL","1m","2026-04-17T06:11:56.0000000Z","1461"
"BHL","1m","2026-04-17T06:12:02.0000000Z","300"
"BHL","1m","2026-04-17T06:13:49.0000000Z","259"
"BHL","1m","2026-04-17T06:14:22.0000000Z","3916"
"BHL","1m","2026-04-17T06:15:26.0000000Z","500"
"BHL","1m","2026-04-17T06:16:15.0000000Z","2293"
"BHL","1m","2026-04-17T06:18:33.0000000Z","2200"
"BHL","1m","2026-04-17T06:19:47.0000000Z","400"
"BHL","1m","2026-04-17T06:20:18.0000000Z","5170"
